Date,Hour_of_Day,Airport_Code,Airport_Name,City,State,Checkpoint,Total_Pax_KCM_PAX
6/22/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,TBIT Main Checkpoint,172
6/22/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 4 - Passenger,45
6/22/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 5 - Passenger,24
6/22/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 7 - Passenger,10
6/22/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,TB-CHK,28
6/22/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,TC-CHK,0
6/22/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
6/22/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
6/22/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
6/22/2025,00:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,8
6/22/2025,00:00,MEM,Memphis International,Memphis,TN,Int'l Arrivals,0
6/22/2025,00:00,MEM,Memphis International,Memphis,TN,2,153
6/22/2025,00:00,MEM,Memphis International,Memphis,TN,9,35
6/22/2025,00:00,MRY,Monterey Regional,Monterey,CA,MRY02,0
6/22/2025,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,31
6/22/2025,00:00,ONT,Ontario International,Ontario,CA,T2,44
6/22/2025,00:00,ONT,Ontario International,Ontario,CA,10,44
6/22/2025,00:00,ONT,Ontario International,Ontario,CA,4B,17
6/22/2025,00:00,ORD,Chicago O'Hare International,Chicago,IL,5,15
6/22/2025,00:00,ORD,Chicago O'Hare International,Chicago,IL,6A,30
6/22/2025,00:00,ORD,Chicago O'Hare International,Chicago,IL,7A,19
6/22/2025,00:00,PDX,Portland International,Portland,OR,DE Checkpoint,14
6/22/2025,00:00,PDX,Portland International,Portland,OR,T-3 North,8
6/22/2025,00:00,PDX,Portland International,Portland,OR,T-4 A,6
6/22/2025,00:00,PSE,Mercedita,Ponce,PR,Mercedita Airport,123
6/22/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,76
6/22/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint A,150
6/22/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint B,39
6/22/2025,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,5
6/22/2025,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint F-1,14
6/22/2025,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint G,29
6/22/2025,00:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
6/22/2025,00:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,2
6/22/2025,00:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,214
6/22/2025,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,47
6/22/2025,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,6
6/22/2025,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,48
6/22/2025,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,103
6/22/2025,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
6/22/2025,00:00,BTV,Burlington International,South Burlington,VT,B Checkpoint,9
6/22/2025,00:00,BTV,Burlington International,South Burlington,VT,D/E Checkpoint,7
6/22/2025,00:00,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,75
6/22/2025,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,3
6/22/2025,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Blue-1,16
6/22/2025,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Red 3,3
6/22/2025,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
6/22/2025,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,21
6/22/2025,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,43
6/22/2025,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,28
6/22/2025,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,69
6/22/2025,00:00,GUM,Guam International,Tamuning,GU,GUM01,139
6/22/2025,00:00,HNL,Daniel K Inouye International,Honolulu,HI,Makai,13
6/22/2025,00:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,259
6/22/2025,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,0
6/22/2025,00:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
6/22/2025,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,249
6/22/2025,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,388
6/22/2025,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,87
6/22/2025,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,13
6/22/2025,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,0
6/22/2025,00:00,JNU,Juneau International,Juneau,AK,JNU-01,8
6/22/2025,00:00,JNU,Juneau International,Juneau,AK,Term 1 - D,61
6/22/2025,00:00,JNU,Juneau International,Juneau,AK,Terminal 3 - E Upper,18
6/22/2025,00:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,6
6/22/2025,00:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,12
6/22/2025,00:00,LAX,Los Angeles International,Los Angeles,CA,TC-CHK,1
6/22/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
6/22/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
6/22/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
6/22/2025,00:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,5
6/22/2025,00:00,MDW,Chicago Midway International,Chicago,IL,2,9
6/22/2025,00:00,MDW,Chicago Midway International,Chicago,IL,9,9
6/22/2025,00:00,MRY,Monterey Regional,Monterey,CA,MRY02,0
6/22/2025,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,26
6/22/2025,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,104
6/22/2025,00:00,ORD,Chicago O'Hare International,Chicago,IL,4B,14
6/22/2025,00:00,ORD,Chicago O'Hare International,Chicago,IL,6A,17
6/22/2025,00:00,PDX,Portland International,Portland,OR,DE Checkpoint,4
6/22/2025,00:00,PDX,Portland International,Portland,OR,T-3 North,3
6/22/2025,00:00,PDX,Portland International,Portland,OR,T-4 A,3
6/22/2025,00:00,PSE,Mercedita,Ponce,PR,Mercedita Airport,23
6/22/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,42
6/22/2025,01:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint A,94
6/22/2025,01:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint G,1
6/22/2025,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
6/22/2025,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
6/22/2025,01:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,196
6/22/2025,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,50
6/22/2025,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,7
6/22/2025,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,128
6/22/2025,01:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,58
6/22/2025,01:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
6/22/2025,01:00,BTV,Burlington International,South Burlington,VT,B Checkpoint,6
6/22/2025,01:00,BTV,Burlington International,South Burlington,VT,D/E Checkpoint,4
6/22/2025,01:00,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,34
6/22/2025,01:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,18
6/22/2025,01:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Blue-1,73
6/22/2025,01:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Red 3,37
6/22/2025,01:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
6/22/2025,01:00,ELP,El Paso International,El Paso,TX,CKPT-A1,51
6/22/2025,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,130
6/22/2025,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,29
6/22/2025,01:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,76
6/22/2025,01:00,GUM,Guam International,Tamuning,GU,GUM01,42
6/22/2025,01:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,72
6/22/2025,01:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,8
6/22/2025,01:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
6/22/2025,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,151
6/22/2025,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,275
6/22/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,245
6/22/2025,02:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
6/22/2025,02:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,6
6/22/2025,02:00,JNU,Juneau International,Juneau,AK,JNU-01,5
6/22/2025,02:00,JNU,Juneau International,Juneau,AK,Term 1 - AB,50
6/22/2025,02:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,147
6/22/2025,02:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,55
6/22/2025,02:00,LAS,Harry Reid International,Las Vegas,NV,TB-CHK,31
6/22/2025,02:00,LAS,Harry Reid International,Las Vegas,NV,TC-CHK,10
6/22/2025,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
6/22/2025,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
6/22/2025,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,166
6/22/2025,02:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,17
6/22/2025,02:00,MDW,Chicago Midway International,Chicago,IL,2,45
6/22/2025,02:00,MDW,Chicago Midway International,Chicago,IL,9,24
6/22/2025,02:00,MRY,Monterey Regional,Monterey,CA,MRY02,0
6/22/2025,02:00,MRY,Monterey Regional,Monterey,CA,South CP,38
6/22/2025,02:00,MRY,Monterey Regional,Monterey,CA,T2 CP2,53
6/22/2025,02:00,MRY,Monterey Regional,Monterey,CA,10,66
6/22/2025,02:00,ORD,Chicago O'Hare International,Chicago,IL,4B,26
6/22/2025,02:00,ORD,Chicago O'Hare International,Chicago,IL,6A,47
6/22/2025,02:00,PDX,Portland International,Portland,OR,DE Checkpoint,27
6/22/2025,02:00,PDX,Portland International,Portland,OR,T-3 North,24
6/22/2025,02:00,PDX,Portland International,Portland,OR,T-4 A,80
6/22/2025,02:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,40
6/22/2025,02:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,64
6/22/2025,02:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
6/22/2025,02:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
6/22/2025,02:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,204
6/22/2025,02:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,25
6/22/2025,02:00,ABI,Abilene Regional,Abilene,TX,ABIA,72
6/22/2025,02:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,243
6/22/2025,02:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Main Checkpoint,53
6/22/2025,02:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Overflow Checkpoint,68
6/22/2025,02:00,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,23
6/22/2025,02:00,ALB,Albany International,Albany,NY,Main Checkpoint,337
6/22/2025,02:00,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,47
6/22/2025,02:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,66
6/22/2025,02:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,208
6/22/2025,02:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,13
6/22/2025,02:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,122
6/22/2025,02:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,433
6/22/2025,02:00,ATW,Appleton International,Appleton,WI,Checkpoint,7
6/22/2025,02:00,ATW,Appleton International,Appleton,WI,AUS01,644
6/22/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,214
6/22/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,203
6/22/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,A1,289
6/22/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,A2,69
6/22/2025,02:00,BFL,Meadows Field,Bakersfield,CA,BFL01,12
6/22/2025,02:00,BGR,Bangor International,Bangor,ME,Checkpoint 2,25
6/22/2025,02:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,164
6/22/2025,02:00,BIL,Billings Logan International,Billings,MT,BILM,92
6/22/2025,02:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,44
6/22/2025,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,143
6/22/2025,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B1,362
6/22/2025,02:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B5,347
6/22/2025,02:00,BOS,General Edward Lawrence Logan International,East Boston,MA,C2,311
6/22/2025,02:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,128
6/22/2025,02:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
6/22/2025,02:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,199
6/22/2025,02:00,BUF,Buffalo Niagara International,Cheektowaga,NY,B Checkpoint,141
6/22/2025,02:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,C Checkpoint,26
6/22/2025,02:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,D/E Checkpoint,60
6/22/2025,02:00,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,62
6/22/2025,02:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,156
6/22/2025,02:00,CHS,Charleston AFB/International,Charleston,SC,Central,85
6/22/2025,02:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,40
6/22/2025,02:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,196
6/22/2025,02:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Checkpoint 1,217
6/22/2025,02:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Checkpoint 2,195
6/22/2025,02:00,CMH,John Glenn Columbus International,Columbus,OH,A,206
6/22/2025,02:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,187
6/22/2025,02:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,10
6/22/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,363
6/22/2025,02:00,DAL,Dallas Love Field,Dallas,TX,Baggage (OS),6
6/22/2025,02:00,DAL,Dallas Love Field,Dallas,TX,South,853
6/22/2025,02:00,DAL,Dallas Love Field,Dallas,TX,West,52
6/22/2025,02:00,DAL,Dallas Love Field,Dallas,TX,A20,92
6/22/2025,02:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,A21,456
6/22/2025,02:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,C21,69
6/22/2025,02:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,86
6/22/2025,02:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,381
6/22/2025,02:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,56
6/22/2025,02:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,0
6/22/2025,02:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),144
6/22/2025,02:00,DSM,Des Moines International,Des Moines,IA,Blue-1,596
6/22/2025,02:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,179
6/22/2025,02:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,132
6/22/2025,02:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,89
6/22/2025,02:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,121
6/22/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,28
6/22/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-A1,527
6/22/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-B1,245
6/22/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-B3,36
6/22/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-C1,359
6/22/2025,02:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,68
6/22/2025,02:00,FAR,Hector International,Fargo,ND,Gate,87
6/22/2025,02:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,67
6/22/2025,02:00,FAT,Fresno Yosemite International,Fresno,CA,T3E Checkpoint,99
6/22/2025,02:00,FAT,Fresno Yosemite International,Fresno,CA,T3F Checkpoint,134
6/22/2025,02:00,FSD,Joe Foss Field,Sioux Falls,SD,Checkpoint,82
6/22/2025,02:00,FSD,Joe Foss Field,Sioux Falls,SD,GEG-A/B,193
6/22/2025,02:00,FSD,Joe Foss Field,Sioux Falls,SD,GEGC,31
6/22/2025,02:00,GFK,Grand Forks International,Grand Forks,ND,Gate,23
6/22/2025,02:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,17
6/22/2025,02:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,7
6/22/2025,02:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,5
6/22/2025,02:00,GRK,Robert Gray AAF,Killeen,TX,GRK01,21
6/22/2025,03:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,0
6/22/2025,03:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,12
6/22/2025,03:00,GUM,Guam International,Tamuning,GU,GUM01,82
6/22/2025,03:00,HOU,William P Hobby,Houston,TX,CENTRAL,263
6/22/2025,03:00,HRL,Valley International,Harlingen,TX,HRL01,36
6/22/2025,03:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,199
6/22/2025,03:00,IAD,Washington Dulles International,Dulles,VA,10/AN Terminal,357
6/22/2025,03:00,IAD,Washington Dulles International,Dulles,VA,12/AS Terminal,232
6/22/2025,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,104
6/22/2025,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,153
6/22/2025,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,70/E Terminal,68
6/22/2025,03:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,39
6/22/2025,03:00,ILM,Wilmington International,Wilmington,NC,Terminal,68
6/22/2025,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint A,170
6/22/2025,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint B,134
6/22/2025,03:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,103
6/22/2025,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,181
6/22/2025,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,422
6/22/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,820
6/22/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,94
6/22/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,279
6/22/2025,03:00,JNU,Juneau International,Juneau,AK,JNU-01,67
6/22/2025,03:00,JNU,Juneau International,Juneau,AK,Term 1 - AB,423
6/22/2025,03:00,JNU,Juneau International,Juneau,AK,Term 1 - C,160
6/22/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,619
6/22/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,554
6/22/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,244
6/22/2025,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,102
6/22/2025,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,330
6/22/2025,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Passenger,123
6/22/2025,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,110
6/22/2025,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,47
6/22/2025,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,95
6/22/2025,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,125
6/22/2025,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,TB-CHK,430
6/22/2025,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,TC-CHK,111
6/22/2025,03:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
6/22/2025,03:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,32
6/22/2025,03:00,MBS,MBS International,Freeland,MI,Passenger Terminal,0
6/22/2025,03:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,638
6/22/2025,03:00,MCI,Kansas City International,Kansas City,MO,EAST Checkpoint,202
6/22/2025,03:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,467
6/22/2025,03:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,760
6/22/2025,03:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,28
6/22/2025,03:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,647
6/22/2025,03:00,MEM,Memphis International,Memphis,TN,MEM-B,392
6/22/2025,03:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,124
6/22/2025,03:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,188
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,11
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,2,170
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,6,212
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,7,44
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,9,169
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC C,225
6/22/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC D,39
6/22/2025,03:00,MLI,Quad Cities International,Moline,IL,Checkpoint A,35
6/22/2025,03:00,MRY,Monterey Regional,Monterey,CA,MRY02,30
6/22/2025,03:00,MRY,Monterey Regional,Monterey,CA,North CP,172
6/22/2025,03:00,MRY,Monterey Regional,Monterey,CA,South CP,449
6/22/2025,03:00,MRY,Monterey Regional,Monterey,CA,T2 CP1,286
6/22/2025,03:00,MRY,Monterey Regional,Monterey,CA,T2 CP2,111
6/22/2025,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,695
6/22/2025,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,99
6/22/2025,03:00,OAJ,Albert J Ellis,Richlands,NC,Terminal,14
6/22/2025,03:00,OAJ,Albert J Ellis,Richlands,NC,TERM1,32
6/22/2025,03:00,OAJ,Albert J Ellis,Richlands,NC,TERM2,219
6/22/2025,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,Main Checkpoint,429
6/22/2025,03:00,OMA,Eppley Airfield,Omaha,NE,Terminal A,225
6/22/2025,03:00,OMA,Eppley Airfield,Omaha,NE,T2,144
6/22/2025,03:00,OMA,Eppley Airfield,Omaha,NE,T4,82
6/22/2025,03:00,OMA,Eppley Airfield,Omaha,NE,1,149
6/22/2025,03:00,OMA,Eppley Airfield,Omaha,NE,10,280
