Date,Hour_of_Day,Airport_Code,Airport_Name,City,State,Checkpoint,Total_Pax_KCM_PAX
3/24/2024,00:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,20
3/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,166
3/24/2024,00:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,60
3/24/2024,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,194
3/24/2024,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
3/24/2024,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,FIS,152
3/24/2024,00:00,DEN,Denver International,Denver,CO,South,72
3/24/2024,00:00,DEN,Denver International,Denver,CO,Blue-2,16
3/24/2024,00:00,DEN,Denver International,Denver,CO,Red 3,19
3/24/2024,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
3/24/2024,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,10
3/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,112
3/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,8
3/24/2024,00:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,164
3/24/2024,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,145
3/24/2024,00:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,50
3/24/2024,00:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,144
3/24/2024,00:00,GUM,Guam International,Tamuning,GU,GUM01,307
3/24/2024,00:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area: PreCheck,427
3/24/2024,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,22
3/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
3/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,294
3/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,472
3/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,88
3/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,92
3/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,355
3/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - AB,51
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,58
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,277
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TBIT Main Checkpoint,117
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TBIT MSC - Passenger,25
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - Passenger,27
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 4 - Passenger,61
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 5 - Passenger,56
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 7 - Passenger,19
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TB-CHK,12
3/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TC CHK West,4
3/24/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
3/24/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
3/24/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
3/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,1
3/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,Int'l Arrivals,0
3/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,MEM-C,0
3/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,North 2,429
3/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,South-J1,72
3/24/2024,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,11
3/24/2024,00:00,ONT,Ontario International,Ontario,CA,T4,42
3/24/2024,00:00,ONT,Ontario International,Ontario,CA,10,398
3/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,4B,6
3/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,6A,31
3/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,PDX A/B/C,7
3/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,PDX D/E,12
3/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,T-3 North,44
3/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 A,20
3/24/2024,00:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,50
3/24/2024,00:00,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,32
3/24/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,47
3/24/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint A,80
3/24/2024,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,13
3/24/2024,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint G,3
3/24/2024,00:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
3/24/2024,00:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
3/24/2024,00:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,555
3/24/2024,00:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,13
3/24/2024,00:00,SMF,Sacramento International,Sacramento,CA,Central B,18
3/24/2024,00:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,29
3/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,37
3/24/2024,00:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,81
3/24/2024,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,143
3/24/2024,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
3/24/2024,00:00,DEN,Denver International,Denver,CO,South,29
3/24/2024,00:00,DEN,Denver International,Denver,CO,Blue-2,12
3/24/2024,00:00,DEN,Denver International,Denver,CO,Red 3,12
3/24/2024,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
3/24/2024,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,5
3/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,13
3/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,10
3/24/2024,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,127
3/24/2024,00:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,7
3/24/2024,00:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,207
3/24/2024,00:00,GUM,Guam International,Tamuning,GU,GUM01,256
3/24/2024,00:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area: PreCheck,29
3/24/2024,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,6
3/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
3/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,4
3/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,226
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,20
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,0
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - D,43
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 3 - E Upper,30
3/24/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,18
3/24/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,8
3/24/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TC CHK West,7
3/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
3/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
3/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
3/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,0
3/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,North 2,131
3/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,South-J1,43
3/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,15
3/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,88
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,4B,10
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,6A,19
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,PDX A/B/C,7
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,PDX D/E,4
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,T-3 North,60
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 A,15
3/24/2024,01:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,17
3/24/2024,01:00,PSE,Mercedita,Ponce,PR,Mercedita Airport,87
3/24/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,52
3/24/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint A,38
3/24/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint G,1
3/24/2024,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
3/24/2024,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,2
3/24/2024,01:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,377
3/24/2024,01:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,12
3/24/2024,01:00,SMF,Sacramento International,Sacramento,CA,Central B,0
3/24/2024,01:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,0
3/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,21
3/24/2024,01:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,85
3/24/2024,01:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,220
3/24/2024,01:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
3/24/2024,01:00,DEN,Denver International,Denver,CO,South,118
3/24/2024,01:00,DEN,Denver International,Denver,CO,Blue-2,24
3/24/2024,01:00,DEN,Denver International,Denver,CO,Red 3,11
3/24/2024,01:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
3/24/2024,01:00,ELP,El Paso International,El Paso,TX,CKPT-A1,66
3/24/2024,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,0
3/24/2024,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,12
3/24/2024,01:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,9
3/24/2024,01:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,79
3/24/2024,01:00,GUM,Guam International,Tamuning,GU,GUM01,54
3/24/2024,01:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area: PreCheck,67
3/24/2024,01:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,10
3/24/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
3/24/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,1
3/24/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,212
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,137
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
3/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,6
3/24/2024,01:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,66
3/24/2024,01:00,LGA,LaGuardia,Flushing,NY,TC CHK West,0
3/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
3/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
3/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
3/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,1
3/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,North 2,201
3/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,South-J1,53
3/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,28
3/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,22
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,4B,26
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,6A,38
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,PDX A/B/C,14
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,PDX D/E,17
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,T-3 North,20
3/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 A,64
3/24/2024,01:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,39
3/24/2024,01:00,PSE,Mercedita,Ponce,PR,Mercedita Airport,116
3/24/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,61
3/24/2024,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
3/24/2024,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
3/24/2024,02:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,431
3/24/2024,02:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,6
3/24/2024,02:00,ABI,Abilene Regional,Abilene,TX,ABIA,0
3/24/2024,02:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,201
3/24/2024,02:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,20
3/24/2024,02:00,ALB,Albany International,Albany,NY,Main Checkpoint,65
3/24/2024,02:00,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,23
3/24/2024,02:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,19
3/24/2024,02:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,107
3/24/2024,02:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,552
3/24/2024,02:00,ATW,Appleton International,Appleton,WI,Checkpoint,94
3/24/2024,02:00,ATW,Appleton International,Appleton,WI,AUS01,442
3/24/2024,02:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,105
3/24/2024,02:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,218
3/24/2024,02:00,AUS,Austin-Bergstrom International,Austin,TX,A1,232
3/24/2024,02:00,AUS,Austin-Bergstrom International,Austin,TX,A2,4
3/24/2024,02:00,BFL,Meadows Field,Bakersfield,CA,BFL01,51
3/24/2024,02:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,135
3/24/2024,02:00,BIL,Billings Logan International,Billings,MT,BILM,40
3/24/2024,02:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,26
3/24/2024,02:00,BLI,Bellingham International,Bellingham,WA,BLIZ,53
3/24/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,123
3/24/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,A1,68
3/24/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B1,239
3/24/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B5,259
3/24/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,C2,637
3/24/2024,03:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,118
3/24/2024,03:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
3/24/2024,03:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,58
3/24/2024,03:00,BUF,Buffalo Niagara International,Cheektowaga,NY,B Checkpoint,289
3/24/2024,03:00,BUF,Buffalo Niagara International,Cheektowaga,NY,D/E Checkpoint,170
3/24/2024,03:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,35
3/24/2024,03:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,134
3/24/2024,03:00,CID,The Eastern Iowa,Cedar Rapids,IA,Central,85
3/24/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,95
3/24/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,56
3/24/2024,03:00,CLL,Easterwood Field,College Station,TX,CLL01,28
3/24/2024,03:00,CLL,Easterwood Field,College Station,TX,C Checkpoint,152
3/24/2024,03:00,CLL,Easterwood Field,College Station,TX,Checkpoint 1,110
3/24/2024,03:00,CMH,John Glenn Columbus International,Columbus,OH,B,87
3/24/2024,03:00,CRW,West Virginia International Yeager,Charleston,WV,CRW01,23
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,397
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,North Checkpoint,43
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,South Checkpoint,30
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,South,734
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,West,287
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,C21,203
3/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,C30,42
3/24/2024,03:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,120
3/24/2024,03:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,148
3/24/2024,03:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,31
3/24/2024,03:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,20
3/24/2024,03:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),100
3/24/2024,03:00,DSM,Des Moines International,Des Moines,IA,Blue-1,48
3/24/2024,03:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,350
3/24/2024,03:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,144
3/24/2024,03:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,197
3/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,205
3/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,CKPT-A1,373
3/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,CKPT-B1,141
3/24/2024,03:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,1
3/24/2024,03:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,30
3/24/2024,03:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,263
3/24/2024,03:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,10
3/24/2024,03:00,FAR,Hector International,Fargo,ND,Gate,105
3/24/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,50
3/24/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,T1 Checkpoint,257
3/24/2024,03:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,144
3/24/2024,03:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,95
3/24/2024,03:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,142
3/24/2024,03:00,FSD,Joe Foss Field,Sioux Falls,SD,GEG-A/B,167
3/24/2024,03:00,FSD,Joe Foss Field,Sioux Falls,SD,GEGC,117
3/24/2024,03:00,GFK,Grand Forks International,Grand Forks,ND,Gate,18
3/24/2024,03:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,15
3/24/2024,03:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,70
3/24/2024,03:00,GRK,Robert Gray AAF,Killeen,TX,GRK02,38
3/24/2024,03:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,71
3/24/2024,03:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,13
3/24/2024,03:00,GUM,Guam International,Tamuning,GU,GUM01,65
3/24/2024,03:00,HOU,William P Hobby,Houston,TX,CENTRAL,172
3/24/2024,03:00,HRL,Valley International,Harlingen,TX,HRL01,0
3/24/2024,03:00,HRL,Valley International,Harlingen,TX,East Mezzanine,28
3/24/2024,03:00,HRL,Valley International,Harlingen,TX,Passenger Screening Area: PreCheck,225
3/24/2024,03:00,HRL,Valley International,Harlingen,TX,10/AN Terminal,266
3/24/2024,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,269
3/24/2024,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,94
3/24/2024,03:00,ILM,Wilmington International,Wilmington,NC,Terminal,64
3/24/2024,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint A,209
3/24/2024,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint B,293
3/24/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,170
3/24/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,2
3/24/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,277
3/24/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,437
3/24/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
3/24/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,195
3/24/2024,03:00,JNU,Juneau International,Juneau,AK,JNU-01,16
3/24/2024,03:00,JNU,Juneau International,Juneau,AK,Term 1 - AB,590
3/24/2024,03:00,JNU,Juneau International,Juneau,AK,Term 1 - C,99
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,935
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,405
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,248
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1 - Passenger,123
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1.5 – Passenger,452
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - Passenger,112
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 4 - Passenger,233
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 5 - Passenger,116
3/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 7 - Passenger,144
3/24/2024,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,28
3/24/2024,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,TA CHK,37
3/24/2024,03:00,LGA,LaGuardia,Flushing,NY,TB-CHK,480
3/24/2024,03:00,LGA,LaGuardia,Flushing,NY,TC CHK West,144
3/24/2024,03:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
3/24/2024,03:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,78
3/24/2024,03:00,MBS,MBS International,Freeland,MI,Passenger Terminal,0
3/24/2024,03:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,696
3/24/2024,03:00,MCI,Kansas City International,Kansas City,MO,EAST Checkpoint,324
3/24/2024,03:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,328
3/24/2024,03:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,768
3/24/2024,03:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,11
3/24/2024,03:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,696
3/24/2024,03:00,MEM,Memphis International,Memphis,TN,MEM-B,145
3/24/2024,03:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,261
3/24/2024,03:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,191
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,28
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Central-FA-Upper,69
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Central-G,144
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,North 2,350
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,South-J1,197
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC C,352
3/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC D,86
3/24/2024,03:00,MLB,Melbourne Orlando International,Melbourne,FL,MLB A,15
3/24/2024,03:00,MRY,Monterey Regional,Monterey,CA,MRY02,12
3/24/2024,03:00,MRY,Monterey Regional,Monterey,CA,North CP,285
3/24/2024,03:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,414
3/24/2024,03:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP1,517
3/24/2024,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,800
3/24/2024,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,41
3/24/2024,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,TERM1,128
3/24/2024,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,TERM2,66
3/24/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,154
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,Terminal B,97
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,T2,178
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,T4,11
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,1,93
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,10,234
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,2,144
3/24/2024,03:00,OMA,Eppley Airfield,Omaha,NE,4B,60
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,5,23
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,6A,112
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,7,220
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,7A,207
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,9,233
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,PDX A/B/C,304
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,PDX D/E,479
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,Checkpoint B,197
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,Checkpoint D\E,319
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,T-3 North,566
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 A,489
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 C,462
3/24/2024,03:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 D,85
