Date,Hour_of_Day,Airport_Code,Airport_Name,City,State,Checkpoint,Total_Pax_KCM_PAX
1/14/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
1/14/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,231
1/14/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - AB,49
1/14/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,7
1/14/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,122
1/14/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TBIT Main Checkpoint,73
1/14/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - Passenger,5
1/14/2024,00:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,3
1/14/2024,00:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,9
1/14/2024,00:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,9
1/14/2024,00:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,13
1/14/2024,00:00,LAX,Los Angeles International,Los Angeles,CA,TC CHK West,4
1/14/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
1/14/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
1/14/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
1/14/2024,00:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,0
1/14/2024,00:00,MDW,Chicago Midway International,Chicago,IL,Int'l Arrivals,0
1/14/2024,00:00,MDW,Chicago Midway International,Chicago,IL,MEM-C,0
1/14/2024,00:00,MDW,Chicago Midway International,Chicago,IL,North 2,86
1/14/2024,00:00,MDW,Chicago Midway International,Chicago,IL,South-J1,88
1/14/2024,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,8
1/14/2024,00:00,OGG,Kahului,"Kahului, Maui",HI,OGG01,71
1/14/2024,00:00,OGG,Kahului,"Kahului, Maui",HI,10,230
1/14/2024,00:00,OGG,Kahului,"Kahului, Maui",HI,4B,14
1/14/2024,00:00,OGG,Kahului,"Kahului, Maui",HI,6A,34
1/14/2024,00:00,OGG,Kahului,"Kahului, Maui",HI,7A,2
1/14/2024,00:00,PDX,Portland International,Portland,OR,PDX A/B/C,0
1/14/2024,00:00,PDX,Portland International,Portland,OR,PDX D/E,22
1/14/2024,00:00,PDX,Portland International,Portland,OR,T-3 North,34
1/14/2024,00:00,PDX,Portland International,Portland,OR,T-4 A,16
1/14/2024,00:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,4
1/14/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,58
1/14/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint A,97
1/14/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint B,35
1/14/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint D,8
1/14/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint G,15
1/14/2024,00:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
1/14/2024,00:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,1
1/14/2024,00:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,505
1/14/2024,00:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,19
1/14/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,51
1/14/2024,00:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,21
1/14/2024,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,87
1/14/2024,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
1/14/2024,00:00,DEN,Denver International,Denver,CO,South,30
1/14/2024,00:00,DEN,Denver International,Denver,CO,Blue-2,13
1/14/2024,00:00,DEN,Denver International,Denver,CO,Red 3,10
1/14/2024,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
1/14/2024,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,8
1/14/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,0
1/14/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,7
1/14/2024,00:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,4
1/14/2024,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,94
1/14/2024,00:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,15
1/14/2024,00:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,127
1/14/2024,00:00,GUM,Guam International,Tamuning,GU,GUM01,199
1/14/2024,00:00,HNL,Daniel K Inouye International,Honolulu,HI,HNL03,0
1/14/2024,00:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area: PreCheck,89
1/14/2024,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,0
1/14/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
1/14/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,1
1/14/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,139
1/14/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,56
1/14/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
1/14/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,0
1/14/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - D,38
1/14/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 3 - E Upper,27
1/14/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,1
1/14/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,16
1/14/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TC CHK West,8
1/14/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
1/14/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
1/14/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
1/14/2024,01:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,0
1/14/2024,01:00,MDW,Chicago Midway International,Chicago,IL,North 2,103
1/14/2024,01:00,MDW,Chicago Midway International,Chicago,IL,South-J1,27
1/14/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,6
1/14/2024,01:00,OGG,Kahului,"Kahului, Maui",HI,OGG01,8
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,10,178
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,4B,20
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,6A,18
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,PDX A/B/C,0
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,PDX D/E,3
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,T-3 North,8
1/14/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,T-4 A,10
1/14/2024,01:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,2
1/14/2024,01:00,PSE,Mercedita,Ponce,PR,Mercedita Airport,108
1/14/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,70
1/14/2024,01:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint A,2
1/14/2024,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
1/14/2024,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
1/14/2024,01:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,350
1/14/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,27
1/14/2024,01:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,40
1/14/2024,01:00,BNA,Nashville International,Nashville,TN,BNA Central,85
1/14/2024,01:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,206
1/14/2024,01:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
1/14/2024,01:00,DEN,Denver International,Denver,CO,South,42
1/14/2024,01:00,DEN,Denver International,Denver,CO,Blue-2,30
1/14/2024,01:00,DEN,Denver International,Denver,CO,Red 3,17
1/14/2024,01:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
1/14/2024,01:00,ELP,El Paso International,El Paso,TX,CKPT-A1,26
1/14/2024,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,1
1/14/2024,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,11
1/14/2024,01:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,2
1/14/2024,01:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,287
1/14/2024,01:00,GUM,Guam International,Tamuning,GU,GUM01,77
1/14/2024,01:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area: PreCheck,108
1/14/2024,01:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,2
1/14/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
1/14/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,2
1/14/2024,02:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,199
1/14/2024,02:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,169
1/14/2024,02:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
1/14/2024,02:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,11
1/14/2024,02:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,40
1/14/2024,02:00,LAS,Harry Reid International,Las Vegas,NV,TB-CHK,88
1/14/2024,02:00,LAS,Harry Reid International,Las Vegas,NV,TC CHK West,11
1/14/2024,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
1/14/2024,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
1/14/2024,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
1/14/2024,02:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,2
1/14/2024,02:00,MDW,Chicago Midway International,Chicago,IL,North 2,52
1/14/2024,02:00,MDW,Chicago Midway International,Chicago,IL,South-J1,52
1/14/2024,02:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,26
1/14/2024,02:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,36
1/14/2024,02:00,ORD,Chicago O'Hare International,Chicago,IL,4B,11
1/14/2024,02:00,ORD,Chicago O'Hare International,Chicago,IL,6A,34
1/14/2024,02:00,ORD,Chicago O'Hare International,Chicago,IL,PDX A/B/C,1
1/14/2024,02:00,ORD,Chicago O'Hare International,Chicago,IL,PDX D/E,12
1/14/2024,02:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,31
1/14/2024,02:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,34
1/14/2024,02:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,20
1/14/2024,02:00,PSE,Mercedita,Ponce,PR,Mercedita Airport,58
1/14/2024,02:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,68
1/14/2024,02:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
1/14/2024,02:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
1/14/2024,02:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,326
1/14/2024,02:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,8
1/14/2024,02:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,49
1/14/2024,02:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,27
1/14/2024,02:00,ALB,Albany International,Albany,NY,Main Checkpoint,121
1/14/2024,02:00,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,14
1/14/2024,02:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,99
1/14/2024,02:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,128
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,Checkpoint,26
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,AUS01,177
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,AUS02E,35
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,AUS02W,94
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,AUS03,72
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,A1,197
1/14/2024,02:00,ATW,Appleton International,Appleton,WI,A2,11
1/14/2024,02:00,BFL,Meadows Field,Bakersfield,CA,BFL01,53
1/14/2024,02:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,50
1/14/2024,02:00,BIL,Billings Logan International,Billings,MT,BILM,29
1/14/2024,02:00,BLI,Bellingham International,Bellingham,WA,BLIZ,7
1/14/2024,02:00,BNA,Nashville International,Nashville,TN,BNA Central,360
1/14/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,106
1/14/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,A1,89
1/14/2024,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B1,185
1/14/2024,03:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B5,142
1/14/2024,03:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,C2,429
1/14/2024,03:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,37
1/14/2024,03:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
1/14/2024,03:00,BTV,Burlington International,South Burlington,VT,B Checkpoint,84
1/14/2024,03:00,BTV,Burlington International,South Burlington,VT,D/E Checkpoint,148
1/14/2024,03:00,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,23
1/14/2024,03:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,80
1/14/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,87
1/14/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,C Checkpoint,110
1/14/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,Checkpoint 1,130
1/14/2024,03:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,10
1/14/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,128
1/14/2024,03:00,DCA,Ronald Reagan Washington National,Arlington,VA,North Checkpoint,148
1/14/2024,03:00,DCA,Ronald Reagan Washington National,Arlington,VA,North,63
1/14/2024,03:00,DCA,Ronald Reagan Washington National,Arlington,VA,South,615
1/14/2024,03:00,DCA,Ronald Reagan Washington National,Arlington,VA,C21,210
1/14/2024,03:00,DCA,Ronald Reagan Washington National,Arlington,VA,C30,6
1/14/2024,03:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,D30,63
1/14/2024,03:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E18,161
1/14/2024,03:00,DFW,Dallas-Fort Worth International,DFW Airport,TX,E8,22
1/14/2024,03:00,DLH,Duluth International,Duluth,MN,Checkpoint 1,21
1/14/2024,03:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),36
1/14/2024,03:00,DSM,Des Moines International,Des Moines,IA,Blue-2,233
1/14/2024,03:00,DSM,Des Moines International,Des Moines,IA,Red 3,123
1/14/2024,03:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,178
1/14/2024,03:00,ELP,El Paso International,El Paso,TX,CKPT-A1,250
1/14/2024,03:00,ELP,El Paso International,El Paso,TX,CKPT-B1,113
1/14/2024,03:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B2,2
1/14/2024,03:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,1
1/14/2024,03:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,190
1/14/2024,03:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,46
1/14/2024,03:00,FAR,Hector International,Fargo,ND,Gate,45
1/14/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,47
1/14/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,T1 Checkpoint,57
1/14/2024,03:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3E Checkpoint,47
1/14/2024,03:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,T3F Checkpoint,93
1/14/2024,03:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,GEG-A/B,166
1/14/2024,03:00,FLL,Fort Lauderdale/Hollywood International,Fort Lauderdale,FL,GEGC,44
1/14/2024,03:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,8
1/14/2024,03:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,23
1/14/2024,03:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,48
1/14/2024,03:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,12
1/14/2024,03:00,GUM,Guam International,Tamuning,GU,GUM01,75
1/14/2024,03:00,HOU,William P Hobby,Houston,TX,CENTRAL,204
1/14/2024,03:00,HRL,Valley International,Harlingen,TX,HRL01,9
1/14/2024,03:00,HRL,Valley International,Harlingen,TX,East Mezzanine,10
1/14/2024,03:00,HRL,Valley International,Harlingen,TX,Passenger Screening Area: PreCheck,179
1/14/2024,03:00,HRL,Valley International,Harlingen,TX,10/AN Terminal,212
1/14/2024,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,238
1/14/2024,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,41
1/14/2024,03:00,ILM,Wilmington International,Wilmington,NC,Terminal,10
1/14/2024,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint A,107
1/14/2024,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint B,51
1/14/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,61
1/14/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,1
1/14/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,306
1/14/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,425
1/14/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
1/14/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,210
1/14/2024,03:00,JNU,Juneau International,Juneau,AK,JNU-01,9
1/14/2024,03:00,JNU,Juneau International,Juneau,AK,Term 1 - AB,399
1/14/2024,03:00,JNU,Juneau International,Juneau,AK,Term 1 - C,8
1/14/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,123
1/14/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,138
1/14/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,183
1/14/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1 - Passenger,142
1/14/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1.5 – Passenger,143
1/14/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,74
1/14/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,48
1/14/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,108
1/14/2024,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,3
1/14/2024,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,TA CHK,74
1/14/2024,03:00,LGA,LaGuardia,Flushing,NY,TB-CHK,240
1/14/2024,03:00,LGA,LaGuardia,Flushing,NY,TC CHK West,131
1/14/2024,03:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
1/14/2024,03:00,MBS,MBS International,Freeland,MI,Passenger Terminal,0
1/14/2024,03:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,410
1/14/2024,03:00,MCI,Kansas City International,Kansas City,MO,EAST Checkpoint,204
1/14/2024,03:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,167
1/14/2024,03:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,624
1/14/2024,03:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,20
1/14/2024,03:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,305
1/14/2024,03:00,MEM,Memphis International,Memphis,TN,MEM-B,114
1/14/2024,03:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,141
1/14/2024,03:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,94
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,29
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Central-FA-Upper,87
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Central-G,122
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,North 2,316
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,South-J1,143
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC C,5
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC D,10
1/14/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,North CP,129
1/14/2024,03:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,306
1/14/2024,03:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP1,141
1/14/2024,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,388
1/14/2024,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,TERM1,48
1/14/2024,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,TERM2,107
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,Main Checkpoint,51
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,T2,172
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,T4,6
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,1,49
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,10,50
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,4B,41
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,5,13
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,6A,53
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,7,180
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,7A,96
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,9,172
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,PDX A/B/C,138
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,PDX D/E,214
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,Checkpoint B,294
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,Checkpoint D\E,447
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,T-3 North,159
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,T-4 A,95
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,T-4 C,191
1/14/2024,03:00,OKC,Will Rogers World,Oklahoma City,OK,T-4 D,97
1/14/2024,03:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,142
1/14/2024,03:00,PNS,Pensacola International,Pensacola,FL,PNS-A,48
1/14/2024,03:00,PSC,Tri-Cities,Pasco,WA,PSC Main,53
1/14/2024,03:00,PVD,Rhode Island TF Green International,Warwick,RI,Checkpoint A,46
1/14/2024,03:00,PWM,Portland International Jetport,Portland,ME,Terminal 2,73
1/14/2024,03:00,RDM,Roberts Field,Redmond,OR,RDMZ,16
1/14/2024,03:00,RDM,Roberts Field,Redmond,OR,Employee Screening Checkpoint (ESC),0
1/14/2024,03:00,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 1 Checkpoint,24
1/14/2024,03:00,RDU,Raleigh-Durham International,RDU Airport,NC,Terminal 2 Checkpoint,233
1/14/2024,03:00,ROC,Frederick Douglass/Greater Rochester International,Rochester,NY,Checkpoint,9
1/14/2024,03:00,RST,Rochester International,Rochester,MN,Main Checkpoint,11
1/14/2024,03:00,RSW,Southwest Florida International,Fort Myers,FL,Checkpoint B Lower,63
1/14/2024,03:00,SAN,San Diego International,San Diego,CA,CKPT-6,26
1/14/2024,03:00,SAN,San Diego International,San Diego,CA,SAT01,257
1/14/2024,03:00,SAN,San Diego International,San Diego,CA,SAT02,129
1/14/2024,03:00,SAV,Savannah/Hilton Head International,Savannah,GA,SAV-A,21
1/14/2024,03:00,SBP,San Luis County Regional,San Luis Obispo,CA,SBP01,8
1/14/2024,03:00,SDF,Louisville Muhammad Ali International,Louisville,KY,SDF-A,40
1/14/2024,03:00,SDF,Louisville Muhammad Ali International,Louisville,KY,SCP 2,38
