Date,Hour_of_Day,Airport_Code,Airport_Name,City,State,Checkpoint,Total_Pax_KCM_PAX
11/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,343
11/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,6
11/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,48
11/24/2024,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,84
11/24/2024,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/24/2024,00:00,COS,City Of Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,0
11/24/2024,00:00,DEN,Denver International,Denver,CO,South,73
11/24/2024,00:00,DEN,Denver International,Denver,CO,Blue-2,11
11/24/2024,00:00,DEN,Denver International,Denver,CO,Red 3,14
11/24/2024,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
11/24/2024,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,25
11/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,21
11/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,21
11/24/2024,00:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,157
11/24/2024,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,174
11/24/2024,00:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,126
11/24/2024,00:00,GUM,Guam International,Tamuning,GU,GUM01,187
11/24/2024,00:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,246
11/24/2024,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,8
11/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
11/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,200
11/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,429
11/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,37
11/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,7
11/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,74
11/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - AB,18
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,80
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,152
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TBIT Main Checkpoint,67
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - Passenger,6
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 5 - Passenger,146
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 7 - Passenger,22
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TB-CHK,17
11/24/2024,00:00,LAS,Harry Reid International,Las Vegas,NV,TC CHK West,0
11/24/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/24/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
11/24/2024,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
11/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,14
11/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,Int'l Arrivals,0
11/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,MEM-C,0
11/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,North 2,10
11/24/2024,00:00,MDW,Chicago Midway International,Chicago,IL,South-J1,38
11/24/2024,00:00,MKL,Mc Kellar-Sipes Regional,Jackson,TN,MKL-A,0
11/24/2024,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,15
11/24/2024,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,167
11/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,4B,11
11/24/2024,00:00,ORD,Chicago O'Hare International,Chicago,IL,6A,18
11/24/2024,00:00,PDX,Portland International,Portland,OR,DE Checkpoint,8
11/24/2024,00:00,PDX,Portland International,Portland,OR,T-3 North,31
11/24/2024,00:00,PDX,Portland International,Portland,OR,T-4 A,94
11/24/2024,00:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,17
11/24/2024,00:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,52
11/24/2024,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint A,9
11/24/2024,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint B,12
11/24/2024,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint F-1,16
11/24/2024,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint G,14
11/24/2024,00:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
11/24/2024,00:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,2
11/24/2024,00:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,480
11/24/2024,00:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,7
11/24/2024,00:00,SMF,Sacramento International,Sacramento,CA,Central B,7
11/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,131
11/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,5
11/24/2024,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,46
11/24/2024,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,18
11/24/2024,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/24/2024,00:00,BTV,Burlington International,South Burlington,VT,Blue-2,15
11/24/2024,00:00,BTV,Burlington International,South Burlington,VT,Red 3,6
11/24/2024,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
11/24/2024,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,13
11/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,0
11/24/2024,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,16
11/24/2024,00:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,55
11/24/2024,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,163
11/24/2024,00:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,48
11/24/2024,00:00,GUM,Guam International,Tamuning,GU,GUM01,30
11/24/2024,00:00,GUM,Guam International,Tamuning,GU,East Mezzanine,83
11/24/2024,00:00,GUM,Guam International,Tamuning,GU,Passenger Screening Area: PreCheck,35
11/24/2024,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,7
11/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
11/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,47
11/24/2024,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,225
11/24/2024,00:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,39
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,1
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,3
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - D,63
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 3 - E Upper,68
11/24/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,2
11/24/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,5
11/24/2024,01:00,LAX,Los Angeles International,Los Angeles,CA,TC CHK West,1
11/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
11/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
11/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,10
11/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,North 2,13
11/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,South-J1,28
11/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,14
11/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,99
11/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,4B,15
11/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,6A,13
11/24/2024,01:00,PDX,Portland International,Portland,OR,DE Checkpoint,2
11/24/2024,01:00,PDX,Portland International,Portland,OR,T-3 North,5
11/24/2024,01:00,PDX,Portland International,Portland,OR,T-4 A,9
11/24/2024,01:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,9
11/24/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,25
11/24/2024,01:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint A,1
11/24/2024,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
11/24/2024,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
11/24/2024,01:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,422
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,10
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,5
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,69
11/24/2024,01:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/24/2024,01:00,BTV,Burlington International,South Burlington,VT,Blue-2,22
11/24/2024,01:00,BTV,Burlington International,South Burlington,VT,Red 3,19
11/24/2024,01:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
11/24/2024,01:00,ELP,El Paso International,El Paso,TX,CKPT-A1,14
11/24/2024,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,0
11/24/2024,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,15
11/24/2024,01:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,2
11/24/2024,01:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,3
11/24/2024,01:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,2
11/24/2024,01:00,GUM,Guam International,Tamuning,GU,GUM01,24
11/24/2024,01:00,IAD,Washington Dulles International,Dulles,VA,Passenger Screening Area: PreCheck,106
11/24/2024,01:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,11
11/24/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
11/24/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,4
11/24/2024,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,167
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,212
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,10
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - D,104
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 3 - E Upper,145
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,TB-CHK,53
11/24/2024,01:00,JFK,John F Kennedy International,Jamaica,NY,TC CHK West,29
11/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
11/24/2024,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,154
11/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,21
11/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,North 2,24
11/24/2024,01:00,MDW,Chicago Midway International,Chicago,IL,South-J1,80
11/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,23
11/24/2024,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,95
11/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,4B,35
11/24/2024,01:00,ORD,Chicago O'Hare International,Chicago,IL,6A,63
11/24/2024,01:00,PDX,Portland International,Portland,OR,DE Checkpoint,16
11/24/2024,01:00,PDX,Portland International,Portland,OR,T-3 North,12
11/24/2024,01:00,PDX,Portland International,Portland,OR,T-4 A,58
11/24/2024,01:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,37
11/24/2024,01:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,65
11/24/2024,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
11/24/2024,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
11/24/2024,01:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,469
11/24/2024,01:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,17
11/24/2024,01:00,ABI,Abilene Regional,Abilene,TX,ABIA,27
11/24/2024,01:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,209
11/24/2024,01:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,29
11/24/2024,01:00,ALB,Albany International,Albany,NY,Main Checkpoint,213
11/24/2024,01:00,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,31
11/24/2024,01:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,48
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,105
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,23
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Lower North Checkpoint,74
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,431
11/24/2024,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,New T North Checkpoint,213
11/24/2024,01:00,ATW,Appleton International,Appleton,WI,Checkpoint,27
11/24/2024,01:00,ATW,Appleton International,Appleton,WI,AUS01,331
11/24/2024,01:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,124
11/24/2024,01:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,183
11/24/2024,01:00,AUS,Austin-Bergstrom International,Austin,TX,A1,234
11/24/2024,01:00,AUS,Austin-Bergstrom International,Austin,TX,A2,57
11/24/2024,01:00,BFL,Meadows Field,Bakersfield,CA,BFL01,27
11/24/2024,01:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,116
11/24/2024,01:00,BIL,Billings Logan International,Billings,MT,BILM,63
11/24/2024,01:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,37
11/24/2024,01:00,BLI,Bellingham International,Bellingham,WA,BLIZ,7
11/24/2024,01:00,BNA,Nashville International,Nashville,TN,BNA Central,873
11/24/2024,01:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,124
11/24/2024,01:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B1,413
11/24/2024,01:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B5,324
11/24/2024,01:00,BOS,General Edward Lawrence Logan International,East Boston,MA,C2,638
11/24/2024,01:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,161
11/24/2024,01:00,BRO,Brownsville/South Padre Island International,Brownsville,TX,BROA,34
11/24/2024,01:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/24/2024,01:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,173
11/24/2024,03:00,BUF,Buffalo Niagara International,Cheektowaga,NY,B Checkpoint,210
11/24/2024,03:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,C Checkpoint,36
11/24/2024,03:00,BWI,Baltimore/Washington International Thurgood Marshall,BWI Airport,MD,D/E Checkpoint,167
11/24/2024,03:00,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,61
11/24/2024,03:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,46
11/24/2024,03:00,CHS,Charleston AFB/International,Charleston,SC,Central,70
11/24/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,47
11/24/2024,03:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,197
11/24/2024,03:00,CLL,Easterwood Field,College Station,TX,CLL01,31
11/24/2024,03:00,CLL,Easterwood Field,College Station,TX,A Checkpoint,109
11/24/2024,03:00,CLL,Easterwood Field,College Station,TX,Checkpoint 1,138
11/24/2024,03:00,CLL,Easterwood Field,College Station,TX,A,188
11/24/2024,03:00,CLL,Easterwood Field,College Station,TX,B,97
11/24/2024,03:00,CMI,University Of Illinois/Willard,Savoy,IL,Checkpoint A,28
11/24/2024,03:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,13
11/24/2024,03:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,233
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,Checkpoint,85
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,South,852
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,West,187
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,A20,40
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,A21,266
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,C21,55
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,D30,87
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,E18,443
11/24/2024,03:00,DAL,Dallas Love Field,Dallas,TX,E8,46
11/24/2024,03:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,2
11/24/2024,03:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),88
11/24/2024,03:00,DSM,Des Moines International,Des Moines,IA,Blue-1,251
11/24/2024,03:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,171
11/24/2024,03:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,133
11/24/2024,03:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,283
11/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,87
11/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,CKPT-A1,369
11/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,CKPT-B1,298
11/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,CKPT-B3,0
11/24/2024,03:00,EUG,Mahlon Sweet Field,Eugene,OR,CKPT-C1,188
11/24/2024,03:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,22
11/24/2024,03:00,FAR,Hector International,Fargo,ND,Gate,64
11/24/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,44
11/24/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,T3E Checkpoint,72
11/24/2024,03:00,FAT,Fresno Yosemite International,Fresno,CA,T3F Checkpoint,100
11/24/2024,03:00,FSD,Joe Foss Field,Sioux Falls,SD,Gate,125
11/24/2024,03:00,FSD,Joe Foss Field,Sioux Falls,SD,GEG-A/B,269
11/24/2024,03:00,FSD,Joe Foss Field,Sioux Falls,SD,GEGC,101
11/24/2024,03:00,GFK,Grand Forks International,Grand Forks,ND,Gate,27
11/24/2024,03:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,37
11/24/2024,03:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,7
11/24/2024,03:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,26
11/24/2024,03:00,GRK,Robert Gray AAF,Killeen,TX,GRK01,28
11/24/2024,03:00,GSN,Francisco C Ada/Saipan International,Saipan,MP,GSN01,0
11/24/2024,03:00,GSP,Greenville Spartanburg International,Greer,SC,Checkpoint,33
11/24/2024,03:00,GUM,Guam International,Tamuning,GU,GUM01,66
11/24/2024,03:00,HOU,William P Hobby,Houston,TX,CENTRAL,318
11/24/2024,03:00,HRL,Valley International,Harlingen,TX,HRL01,56
11/24/2024,03:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,21
11/24/2024,03:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,East Mezzanine,57
11/24/2024,03:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Passenger Screening Area: PreCheck,187
11/24/2024,03:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,10/AN Terminal,272
11/24/2024,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,12/AS Terminal,416
11/24/2024,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,102
11/24/2024,03:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,66
11/24/2024,03:00,ILM,Wilmington International,Wilmington,NC,Terminal,49
11/24/2024,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint A,144
11/24/2024,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint B,143
11/24/2024,03:00,ISP,Long Island Mac Arthur,Ronkonkoma,NY,ISP East,22
11/24/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,140
11/24/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,1
11/24/2024,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,372
11/24/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,485
11/24/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,2
11/24/2024,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,272
11/24/2024,03:00,JNU,Juneau International,Juneau,AK,JNU-01,36
11/24/2024,03:00,JNU,Juneau International,Juneau,AK,Term 1 - AB,833
11/24/2024,03:00,JNU,Juneau International,Juneau,AK,Term 1 - C,64
11/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - CX,492
11/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,366
11/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,486
11/24/2024,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1 - Passenger,256
11/24/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1.5 – Passenger,284
11/24/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 3 - Passenger,81
11/24/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 4 - Passenger,101
11/24/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 5 - Passenger,325
11/24/2024,03:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 7 - Passenger,206
11/24/2024,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,26
11/24/2024,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,TA CHK,97
11/24/2024,03:00,LGA,LaGuardia,Flushing,NY,TB-CHK,415
11/24/2024,03:00,LGA,LaGuardia,Flushing,NY,TC CHK West,111
11/24/2024,03:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/24/2024,03:00,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,93
11/24/2024,03:00,LSE,La Crosse Regional,La Crosse,WI,Gate,23
11/24/2024,03:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,49
11/24/2024,03:00,MBS,MBS International,Freeland,MI,Passenger Terminal,0
11/24/2024,03:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,627
11/24/2024,03:00,MCI,Kansas City International,Kansas City,MO,EAST Checkpoint,222
11/24/2024,03:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,262
11/24/2024,03:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,753
11/24/2024,03:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,47
11/24/2024,03:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,377
11/24/2024,03:00,MEM,Memphis International,Memphis,TN,MEM-B,282
11/24/2024,03:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,41
11/24/2024,03:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,179
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,45
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Central-FA-Upper,255
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,Central-G,14
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,North 2,195
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,South-J1,172
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC C,144
11/24/2024,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC D,53
11/24/2024,03:00,MRY,Monterey Regional,Monterey,CA,MRY02,22
11/24/2024,03:00,MRY,Monterey Regional,Monterey,CA,North CP,141
11/24/2024,03:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,250
11/24/2024,03:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,T2 CP1,201
11/24/2024,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,692
11/24/2024,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,27
11/24/2024,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,TERM1,173
11/24/2024,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,TERM2,311
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,Main Checkpoint,235
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,T2,191
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,T4,97
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,1,97
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,10,269
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,4B,61
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,5,23
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,6A,104
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,7,183
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,7A,134
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,9,274
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,BC Checkpoint,264
11/24/2024,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,DE Checkpoint,429
11/24/2024,03:00,PGV,Pitt-Greenville,Greenville,NC,Terminal,35
11/24/2024,03:00,PGV,Pitt-Greenville,Greenville,NC,Checkpoint B,300
11/24/2024,03:00,PGV,Pitt-Greenville,Greenville,NC,Checkpoint D\E,507
11/24/2024,03:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-3 North,170
11/24/2024,03:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,203
11/24/2024,03:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 C,228
11/24/2024,03:00,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 D,138
11/24/2024,03:00,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,411
