Date,Hour_of_Day,Airport_Code,Airport_Name,City,State,Checkpoint,Total_Pax_KCM_PAX
11/23/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,TB-CHK,18
11/23/2025,00:00,LAS,Harry Reid International,Las Vegas,NV,TC-CHK,0
11/23/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/23/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
11/23/2025,00:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
11/23/2025,00:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,3
11/23/2025,00:00,MDW,Chicago Midway International,Chicago,IL,Int'l Arrivals,0
11/23/2025,00:00,MDW,Chicago Midway International,Chicago,IL,MEM-C,0
11/23/2025,00:00,MDW,Chicago Midway International,Chicago,IL,2,12
11/23/2025,00:00,MDW,Chicago Midway International,Chicago,IL,9,55
11/23/2025,00:00,MRY,Monterey Regional,Monterey,CA,MRY02,0
11/23/2025,00:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,14
11/23/2025,00:00,ONT,Ontario International,Ontario,CA,T2,71
11/23/2025,00:00,ONT,Ontario International,Ontario,CA,10,38
11/23/2025,00:00,ONT,Ontario International,Ontario,CA,4B,31
11/23/2025,00:00,PDX,Portland International,Portland,OR,DE Checkpoint,10
11/23/2025,00:00,PDX,Portland International,Portland,OR,T-3 North,21
11/23/2025,00:00,PDX,Portland International,Portland,OR,T-4 A,23
11/23/2025,00:00,SAN,San Diego International,San Diego,CA,Terminal 1 Checkpoint,0
11/23/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,60
11/23/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint A,7
11/23/2025,00:00,SEA,Seattle-Tacoma International,Seattle,WA,Security Checkpoint B,40
11/23/2025,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,22
11/23/2025,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint F-1,13
11/23/2025,00:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint G,2
11/23/2025,00:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
11/23/2025,00:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
11/23/2025,00:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,414
11/23/2025,00:00,SLC,Salt Lake City International,Salt Lake City,UT,Main,1
11/23/2025,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,50
11/23/2025,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,7
11/23/2025,00:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,47
11/23/2025,00:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,15
11/23/2025,00:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/23/2025,00:00,BTV,Burlington International,South Burlington,VT,B Checkpoint,6
11/23/2025,00:00,BTV,Burlington International,South Burlington,VT,D/E Checkpoint,2
11/23/2025,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,1
11/23/2025,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Blue-1,3
11/23/2025,00:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Red 3,11
11/23/2025,00:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
11/23/2025,00:00,ELP,El Paso International,El Paso,TX,CKPT-A1,18
11/23/2025,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,1
11/23/2025,00:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,11
11/23/2025,00:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,58
11/23/2025,00:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,81
11/23/2025,00:00,GUM,Guam International,Tamuning,GU,GUM01,250
11/23/2025,00:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,82
11/23/2025,00:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,2
11/23/2025,00:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
11/23/2025,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,1
11/23/2025,00:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,111
11/23/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,0
11/23/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,2
11/23/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,8
11/23/2025,01:00,JNU,Juneau International,Juneau,AK,JNU-01,63
11/23/2025,01:00,JNU,Juneau International,Juneau,AK,Term 1 - D,68
11/23/2025,01:00,JNU,Juneau International,Juneau,AK,Terminal 3 - E Upper,28
11/23/2025,01:00,LAX,Los Angeles International,Los Angeles,CA,TBIT Main Checkpoint,2
11/23/2025,01:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,19
11/23/2025,01:00,LAX,Los Angeles International,Los Angeles,CA,TC-CHK,4
11/23/2025,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/23/2025,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
11/23/2025,01:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,WEST Checkpoint,0
11/23/2025,01:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,15
11/23/2025,01:00,MDW,Chicago Midway International,Chicago,IL,2,6
11/23/2025,01:00,MDW,Chicago Midway International,Chicago,IL,9,102
11/23/2025,01:00,MRY,Monterey Regional,Monterey,CA,MRY02,0
11/23/2025,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,South CP,12
11/23/2025,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,10,129
11/23/2025,01:00,MSP,Minneapolis-St Paul International/Wold-Chamberlain,St. Paul,MN,4B,27
11/23/2025,01:00,PDX,Portland International,Portland,OR,DE Checkpoint,6
11/23/2025,01:00,PDX,Portland International,Portland,OR,T-3 North,13
11/23/2025,01:00,PDX,Portland International,Portland,OR,T-4 A,9
11/23/2025,01:00,SAN,San Diego International,San Diego,CA,Terminal 1 Checkpoint,0
11/23/2025,01:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,18
11/23/2025,01:00,SFO,San Francisco International,San Francisco,CA,Security Checkpoint A,3
11/23/2025,01:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
11/23/2025,01:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
11/23/2025,01:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,268
11/23/2025,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,10
11/23/2025,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,5
11/23/2025,01:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,Main Checkpoint,79
11/23/2025,01:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,180
11/23/2025,01:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/23/2025,01:00,BTV,Burlington International,South Burlington,VT,B Checkpoint,4
11/23/2025,01:00,BTV,Burlington International,South Burlington,VT,D/E Checkpoint,18
11/23/2025,01:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,15
11/23/2025,01:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Blue-1,60
11/23/2025,01:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,Red 3,17
11/23/2025,01:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,0
11/23/2025,01:00,ELP,El Paso International,El Paso,TX,CKPT-A1,46
11/23/2025,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-B3,3
11/23/2025,01:00,EWR,Newark Liberty International,Newark,NJ,CKPT-C1,39
11/23/2025,01:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,25
11/23/2025,01:00,GUM,Guam International,Tamuning,GU,GUM01,59
11/23/2025,01:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,124
11/23/2025,01:00,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,10
11/23/2025,01:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,0
11/23/2025,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,1
11/23/2025,01:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,199
11/23/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,269
11/23/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,0
11/23/2025,01:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,20
11/23/2025,02:00,JNU,Juneau International,Juneau,AK,JNU-01,4
11/23/2025,02:00,JNU,Juneau International,Juneau,AK,Term 1 - AB,69
11/23/2025,02:00,LAS,Harry Reid International,Las Vegas,NV,Term 1 - D,135
11/23/2025,02:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,96
11/23/2025,02:00,LAX,Los Angeles International,Los Angeles,CA,Terminal 1 - Passenger,24
11/23/2025,02:00,LAX,Los Angeles International,Los Angeles,CA,TB-CHK,46
11/23/2025,02:00,LAX,Los Angeles International,Los Angeles,CA,TC-CHK,6
11/23/2025,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/23/2025,02:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,EAST Checkpoint,0
11/23/2025,02:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,130
11/23/2025,02:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,142
11/23/2025,02:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,70
11/23/2025,02:00,MDW,Chicago Midway International,Chicago,IL,2,20
11/23/2025,02:00,MDW,Chicago Midway International,Chicago,IL,9,160
11/23/2025,02:00,MRY,Monterey Regional,Monterey,CA,MRY02,0
11/23/2025,02:00,MRY,Monterey Regional,Monterey,CA,South CP,33
11/23/2025,02:00,MRY,Monterey Regional,Monterey,CA,T2 CP2,23
11/23/2025,02:00,MRY,Monterey Regional,Monterey,CA,10,182
11/23/2025,02:00,MRY,Monterey Regional,Monterey,CA,4B,82
11/23/2025,02:00,PDX,Portland International,Portland,OR,DE Checkpoint,18
11/23/2025,02:00,PDX,Portland International,Portland,OR,T-3 North,40
11/23/2025,02:00,PDX,Portland International,Portland,OR,T-4 A,32
11/23/2025,02:00,SAN,San Diego International,San Diego,CA,Terminal 1 Checkpoint,0
11/23/2025,02:00,SEA,Seattle-Tacoma International,Seattle,WA,SCP 4,48
11/23/2025,02:00,SGF,Springfield-Branson National,Springfield,MO,Main Checkpoint,0
11/23/2025,02:00,SJC,Norman Y Mineta San Jose International,San Jose,CA,Terminal A,0
11/23/2025,02:00,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,289
11/23/2025,02:00,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,29
11/23/2025,02:00,ABI,Abilene Regional,Abilene,TX,ABIA,0
11/23/2025,02:00,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,212
11/23/2025,02:00,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,35
11/23/2025,02:00,AGS,Augusta Regional at Bush Field,Augusta,GA,AGS-1,19
11/23/2025,02:00,ALB,Albany International,Albany,NY,Main Checkpoint,139
11/23/2025,02:00,ALW,Walla Walla Regional,Walla Walla,WA,ALW Main,21
11/23/2025,02:00,AMA,Rick Husband Amarillo International,Amarillo,TX,AMA30,1
11/23/2025,02:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,South Checkpoint,62
11/23/2025,02:00,ANC,Ted Stevens Anchorage International,Anchorage,AK,F Arrival Checkpoint,12
11/23/2025,02:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Lower North Checkpoint,173
11/23/2025,02:00,ATL,Hartsfield - Jackson Atlanta International,Atlanta,GA,Main Checkpoint,341
11/23/2025,02:00,ATW,Appleton International,Appleton,WI,Checkpoint,20
11/23/2025,02:00,ATW,Appleton International,Appleton,WI,AUS01,666
11/23/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02E,148
11/23/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,AUS02W,223
11/23/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,A1,185
11/23/2025,02:00,AUS,Austin-Bergstrom International,Austin,TX,A2,96
11/23/2025,02:00,BFL,Meadows Field,Bakersfield,CA,BFL01,70
11/23/2025,02:00,BGR,Bangor International,Bangor,ME,Checkpoint 2,32
11/23/2025,02:00,BHM,Birmingham-Shuttlesworth International,Birmingham,AL,Central,402
11/23/2025,02:00,BIL,Billings Logan International,Billings,MT,BILM,88
11/23/2025,02:00,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,45
11/23/2025,02:00,BLI,Bellingham International,Bellingham,WA,BLIZ,13
11/23/2025,02:00,BMI,Central Illinois Regional/Bloomington-Normal,Bloomington,IL,Checkpoint A,31
11/23/2025,02:00,BNA,Nashville International,Nashville,TN,BNA Central,940
11/23/2025,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,BOI-Ckpt,271
11/23/2025,02:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,B1,218
11/23/2025,02:00,BOS,General Edward Lawrence Logan International,East Boston,MA,B5,306
11/23/2025,02:00,BOS,General Edward Lawrence Logan International,East Boston,MA,C2,404
11/23/2025,02:00,BQN,Rafael Hernandez,Aguadilla,PR,Rafael Hernandez Air,163
11/23/2025,02:00,BTV,Burlington International,South Burlington,VT,Main Checkpoint,0
11/23/2025,02:00,BUF,Buffalo Niagara International,Cheektowaga,NY,Main Checkpoint,98
11/23/2025,02:00,BUF,Buffalo Niagara International,Cheektowaga,NY,B Checkpoint,194
11/23/2025,02:00,BUF,Buffalo Niagara International,Cheektowaga,NY,D/E Checkpoint,229
11/23/2025,02:00,BZN,Bozeman Yellowstone International,Belgrade,MT,BZNZ,96
11/23/2025,02:00,CHS,Charleston AFB/International,Charleston,SC,Checkpoint,157
11/23/2025,02:00,CID,The Eastern Iowa,Cedar Rapids,IA,CID Passenger,31
11/23/2025,02:00,CID,The Eastern Iowa,Cedar Rapids,IA,Central,46
11/23/2025,02:00,CLE,Cleveland-Hopkins International,Cleveland,OH,North,98
11/23/2025,02:00,CLE,Cleveland-Hopkins International,Cleveland,OH,South,159
11/23/2025,02:00,CLL,Easterwood Field,College Station,TX,CLL01,15
11/23/2025,02:00,CLL,Easterwood Field,College Station,TX,Checkpoint 1,193
11/23/2025,02:00,CLL,Easterwood Field,College Station,TX,Checkpoint 2,182
11/23/2025,02:00,CRP,Corpus Christi International,Corpus Christi,TX,CRP01,33
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,T3-MCP,320
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,East,595
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,West,263
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,A20,88
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,A21,293
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,C21,48
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,D30,101
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,E18,340
11/23/2025,02:00,CVG,Cincinnati/Northern Kentucky International,Hebron,KY,E8,59
11/23/2025,02:00,DRO,Durango-La Plata County,Durango,CO,Checkpoint,4
11/23/2025,02:00,DSM,Des Moines International,Des Moines,IA,DSM Passenger (Alpha),186
11/23/2025,02:00,DSM,Des Moines International,Des Moines,IA,Blue-1,243
11/23/2025,02:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Blue-2,233
11/23/2025,02:00,DTW,Detroit Metropolitan Wayne County,Detroit,MI,Red 3,129
11/23/2025,02:00,EAT,Pangborn Memorial,East Wenatchee,WA,EAT Main,26
11/23/2025,02:00,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,193
11/23/2025,02:00,EUG,Mahlon Sweet Field,Eugene,OR,EUGZ,192
11/23/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,Terminal,21
11/23/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-A1,279
11/23/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-B1,134
11/23/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-B3,1
11/23/2025,02:00,EWN,Coastal Carolina Regional,New Bern,NC,CKPT-C1,227
11/23/2025,02:00,FAI,Fairbanks International,Fairbanks,AK,ASAA-FAI,65
11/23/2025,02:00,FAR,Hector International,Fargo,ND,Gate,76
11/23/2025,02:00,FAT,Fresno Yosemite International,Fresno,CA,FAT 01,44
11/23/2025,02:00,FAT,Fresno Yosemite International,Fresno,CA,T3E Checkpoint,49
11/23/2025,02:00,FAT,Fresno Yosemite International,Fresno,CA,T3F Checkpoint,131
11/23/2025,02:00,FSD,Joe Foss Field,Sioux Falls,SD,Checkpoint,123
11/23/2025,02:00,FSD,Joe Foss Field,Sioux Falls,SD,GEG-A/B,280
11/23/2025,02:00,FSD,Joe Foss Field,Sioux Falls,SD,GEGC,85
11/23/2025,02:00,GFK,Grand Forks International,Grand Forks,ND,Gate,15
11/23/2025,02:00,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,23
11/23/2025,02:00,GPI,Glacier Park International,Kalispell,MT,Main Checkpoint,35
11/23/2025,02:00,GPT,Gulfport-Biloxi International,Gulfport,MS,GPT-A,11
11/23/2025,03:00,GRB,Green Bay/Austin Straubel International,Green Bay,WI,Concourse B,31
11/23/2025,03:00,GRK,Robert Gray AAF,Killeen,TX,GRK02,15
11/23/2025,03:00,GSO,Piedmont Triad International,Greensboro,NC,South Concourse,12
11/23/2025,03:00,GUM,Guam International,Tamuning,GU,GUM01,96
11/23/2025,03:00,HOU,William P Hobby,Houston,TX,CENTRAL,522
11/23/2025,03:00,HRL,Valley International,Harlingen,TX,HRL01,11
11/23/2025,03:00,HTS,Tri-State/Milton J Ferguson Field,Huntington,WV,Main Terminal,19
11/23/2025,03:00,IAD,Washington Dulles International,Dulles,VA,East Mezzanine,291
11/23/2025,03:00,IAD,Washington Dulles International,Dulles,VA,10/AN Terminal,364
11/23/2025,03:00,IAD,Washington Dulles International,Dulles,VA,12/AS Terminal,501
11/23/2025,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,30/CN Terminal,111
11/23/2025,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,31/CS Terminal,118
11/23/2025,03:00,IAH,George Bush Intercontinental/Houston,Houston,TX,70/E Terminal,45
11/23/2025,03:00,ICT,Wichita Dwight D Eisenhower National,Wichita,KS,Wichita Main,42
11/23/2025,03:00,ILM,Wilmington International,Wilmington,NC,Terminal,56
11/23/2025,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint A,197
11/23/2025,03:00,ILM,Wilmington International,Wilmington,NC,Checkpoint B,192
11/23/2025,03:00,JAX,Jacksonville International,Jacksonville,FL,Main Checkpoint,222
11/23/2025,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 1,2
11/23/2025,03:00,JAX,Jacksonville International,Jacksonville,FL,Terminal 4 Main,328
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 5,596
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 7,136
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Terminal 8,187
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - AB,432
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - C,49
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - CX,382
11/23/2025,03:00,JFK,John F Kennedy International,Jamaica,NY,Term 1 - D,494
11/23/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 3 - E Upper,341
11/23/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1 - Passenger,491
11/23/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 1.5 – Passenger,171
11/23/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 4 - Passenger,116
11/23/2025,03:00,LAS,Harry Reid International,Las Vegas,NV,Terminal 7 - Passenger,211
11/23/2025,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,LBBA,10
11/23/2025,03:00,LBB,Lubbock Preston Smith International,Lubbock,TX,TA CHK,117
11/23/2025,03:00,LGA,LaGuardia,Flushing,NY,TB-CHK,388
11/23/2025,03:00,LGA,LaGuardia,Flushing,NY,TC-CHK,138
11/23/2025,03:00,LGB,Long Beach (Daugherty Field),Long Beach,CA,Checkpoint,0
11/23/2025,03:00,LIT,Bill and Hillary Clinton National/Adams Field,Little Rock,AR,LITA,1
11/23/2025,03:00,MAF,Midland International Air And Space Port,Midland,TX,MAFA,74
11/23/2025,03:00,MBS,MBS International,Freeland,MI,Passenger Terminal,0
11/23/2025,03:00,MCI,Kansas City International,Kansas City,MO,Passenger Screening Checkpoint,879
11/23/2025,03:00,MCI,Kansas City International,Kansas City,MO,EAST Checkpoint,179
11/23/2025,03:00,MCO,Orlando International,Orlando,FL,SOUTH Checkpoint,264
11/23/2025,03:00,MCO,Orlando International,Orlando,FL,WEST Checkpoint,664
11/23/2025,03:00,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,124
11/23/2025,03:00,MDW,Chicago Midway International,Chicago,IL,Main Checkpoint,622
11/23/2025,03:00,MEM,Memphis International,Memphis,TN,MEM-B,290
11/23/2025,03:00,MFE,Mc Allen Miller International,McAllen,TX,MFE01,73
11/23/2025,03:00,MFR,Rogue Valley International - Medford,Medford,OR,MFRZ,171
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,Checkpoint,143
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,2,197
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,6,209
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,7,12
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,9,246
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC C,145
11/23/2025,03:00,MHT,Manchester Boston Regional,Manchester,NH,CONC D,65
11/23/2025,03:00,MLI,Quad Cities International,Moline,IL,Checkpoint A,4
11/23/2025,03:00,MRY,Monterey Regional,Monterey,CA,MRY02,25
11/23/2025,03:00,MSN,Dane County Regional/Truax Field,Madison,WI,Checkpoint Alpha,28
11/23/2025,03:00,MSN,Dane County Regional/Truax Field,Madison,WI,North CP,51
11/23/2025,03:00,MSN,Dane County Regional/Truax Field,Madison,WI,South CP,328
11/23/2025,03:00,MSN,Dane County Regional/Truax Field,Madison,WI,T2 CP1,85
11/23/2025,03:00,MSN,Dane County Regional/Truax Field,Madison,WI,T2 CP2,97
11/23/2025,03:00,MSY,Louis Armstrong New Orleans International,Kenner,LA,MSY01,778
11/23/2025,03:00,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,69
11/23/2025,03:00,OAJ,Albert J Ellis,Richlands,NC,Terminal,22
11/23/2025,03:00,OAJ,Albert J Ellis,Richlands,NC,TERM1,22
11/23/2025,03:00,OAJ,Albert J Ellis,Richlands,NC,TERM2,272
11/23/2025,03:00,OKC,OKC Will Rogers International,Oklahoma City,OK,Main Checkpoint,234
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,Terminal A,139
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,T2,151
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,T4,91
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,1,145
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,10,504
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,4B,102
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,5,322
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,6,22
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,7,153
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,7A,278
11/23/2025,03:00,OMA,Eppley Airfield,Omaha,NE,9,91
